Theta	Demes	TotalKappa	migration	mutation	frequency	growth	s	r	z	RatioCapacities	RatioMigration	replicates	Rescue	Error
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.33000	0.02702
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05500	0.01310
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.34650	0.02735
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06950	0.01461
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.34850	0.02738
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06400	0.01407
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31300	0.02665
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07200	0.01485
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.35000	0.02741
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05650	0.01327
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.33050	0.02703
500.00000	2.00000	20000.00000	0.00100	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06950	0.01461
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.34500	0.02732
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06150	0.01381
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.34600	0.02734
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06450	0.01412
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.36200	0.02762
500.00000	2.00000	20000.00000	0.00147	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05850	0.01349
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.35200	0.02745
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06150	0.01381
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.37400	0.02781
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06200	0.01386
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.37350	0.02780
500.00000	2.00000	20000.00000	0.00215	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06950	0.01461
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.35600	0.02752
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06200	0.01386
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.41400	0.02831
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07500	0.01514
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.39850	0.02814
500.00000	2.00000	20000.00000	0.00316	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06050	0.01370
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.38250	0.02793
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06750	0.01442
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.43400	0.02848
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07800	0.01541
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.41650	0.02833
500.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07750	0.01537
500.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.39850	0.02814
500.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06600	0.01427
500.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.46950	0.02868
500.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.08150	0.01572
500.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.46900	0.02868
500.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07800	0.01541
500.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.39300	0.02807
500.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06700	0.01437
500.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.50550	0.02873
500.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.08850	0.01632
500.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.50350	0.02873
500.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.09850	0.01712
500.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32050	0.02682
500.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05550	0.01316
500.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.55600	0.02855
500.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.08800	0.01628
500.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.55600	0.02855
500.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.08650	0.01615
500.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.26050	0.02522
500.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03800	0.01099
500.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.57000	0.02845
500.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.09100	0.01653
500.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.59700	0.02819
500.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.09350	0.01673
500.00000	2.00000	20000.00000	0.03162	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.15500	0.02080
500.00000	2.00000	20000.00000	0.03162	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.01800	0.00764
500.00000	2.00000	20000.00000	0.03162	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.58750	0.02829
500.00000	2.00000	20000.00000	0.03162	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07600	0.01523
500.00000	2.00000	20000.00000	0.03162	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.60850	0.02805
500.00000	2.00000	20000.00000	0.03162	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.08200	0.01577
500.00000	2.00000	20000.00000	0.04642	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05750	0.01338
500.00000	2.00000	20000.00000	0.04642	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00300	0.00314
500.00000	2.00000	20000.00000	0.04642	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.55600	0.02855
500.00000	2.00000	20000.00000	0.04642	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05050	0.01258
500.00000	2.00000	20000.00000	0.04642	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.56850	0.02846
500.00000	2.00000	20000.00000	0.04642	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06600	0.01427
500.00000	2.00000	20000.00000	0.06813	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00800	0.00512
500.00000	2.00000	20000.00000	0.06813	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.06813	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.52950	0.02868
500.00000	2.00000	20000.00000	0.06813	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04400	0.01179
500.00000	2.00000	20000.00000	0.06813	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.53850	0.02865
500.00000	2.00000	20000.00000	0.06813	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04300	0.01166
500.00000	2.00000	20000.00000	0.10000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00050	0.00128
500.00000	2.00000	20000.00000	0.10000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.10000	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.54250	0.02863
500.00000	2.00000	20000.00000	0.10000	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03850	0.01106
500.00000	2.00000	20000.00000	0.10000	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.59000	0.02826
500.00000	2.00000	20000.00000	0.10000	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04500	0.01191
500.00000	2.00000	20000.00000	0.14678	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.14678	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.14678	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.70800	0.02613
500.00000	2.00000	20000.00000	0.14678	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03100	0.00996
500.00000	2.00000	20000.00000	0.14678	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.79550	0.02318
500.00000	2.00000	20000.00000	0.14678	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03900	0.01113
500.00000	2.00000	20000.00000	0.21544	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.21544	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.21544	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.97600	0.00880
500.00000	2.00000	20000.00000	0.21544	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.01950	0.00795
500.00000	2.00000	20000.00000	0.21544	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.99300	0.00479
500.00000	2.00000	20000.00000	0.21544	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03100	0.00996
500.00000	2.00000	20000.00000	0.31623	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.31623	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.31623	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.99900	0.00182
500.00000	2.00000	20000.00000	0.31623	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.01400	0.00675
500.00000	2.00000	20000.00000	0.31623	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	1.00000	0.00000
500.00000	2.00000	20000.00000	0.31623	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.02550	0.00906
500.00000	2.00000	20000.00000	0.46416	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.46416	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.75150	0.02483
500.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.46416	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	1.00000	0.00000
500.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.01850	0.00774
500.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.72000	0.02580
500.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.98650	0.00663
500.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00050	0.00128
500.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.25000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.71850	0.02584
500.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.25000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.50000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.91450	0.01607
500.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.50000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
100.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31400	0.02667
100.00000	2.00000	20000.00000	0.00010	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06050	0.01370
100.00000	2.00000	20000.00000	0.00015	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32950	0.02701
100.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05450	0.01305
100.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31450	0.02668
100.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05150	0.01270
100.00000	2.00000	20000.00000	0.00032	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.33150	0.02705
100.00000	2.00000	20000.00000	0.00032	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04650	0.01210
100.00000	2.00000	20000.00000	0.00046	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31850	0.02677
100.00000	2.00000	20000.00000	0.00046	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05800	0.01343
100.00000	2.00000	20000.00000	0.00068	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32050	0.02682
100.00000	2.00000	20000.00000	0.00068	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06200	0.01386
100.00000	2.00000	20000.00000	0.00100	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.34400	0.02730
100.00000	2.00000	20000.00000	0.00100	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05750	0.01338
100.00000	2.00000	20000.00000	0.00147	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31750	0.02675
100.00000	2.00000	20000.00000	0.00147	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04700	0.01216
100.00000	2.00000	20000.00000	0.00215	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.33650	0.02715
100.00000	2.00000	20000.00000	0.00215	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05050	0.01258
100.00000	2.00000	20000.00000	0.00316	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32050	0.02682
100.00000	2.00000	20000.00000	0.00316	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06400	0.01407
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31800	0.02676
100.00000	2.00000	20000.00000	0.00464	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05550	0.01316
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31000	0.02658
100.00000	2.00000	20000.00000	0.00681	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06450	0.01412
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31900	0.02678
100.00000	2.00000	20000.00000	0.01000	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05300	0.01287
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32100	0.02683
100.00000	2.00000	20000.00000	0.01468	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04500	0.01191
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32850	0.02699
100.00000	2.00000	20000.00000	0.02154	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05450	0.01305
100.00000	2.00000	20000.00000	0.03162	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31400	0.02667
100.00000	2.00000	20000.00000	0.03162	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03950	0.01119
100.00000	2.00000	20000.00000	0.04642	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.30400	0.02643
100.00000	2.00000	20000.00000	0.04642	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03450	0.01049
100.00000	2.00000	20000.00000	0.06813	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.23550	0.02438
100.00000	2.00000	20000.00000	0.06813	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.02600	0.00915
100.00000	2.00000	20000.00000	0.10000	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.19050	0.02257
100.00000	2.00000	20000.00000	0.10000	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.01000	0.00572
100.00000	2.00000	20000.00000	0.14678	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.10500	0.01762
100.00000	2.00000	20000.00000	0.14678	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00250	0.00287
100.00000	2.00000	20000.00000	0.21544	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07000	0.01466
100.00000	2.00000	20000.00000	0.21544	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
100.00000	2.00000	20000.00000	0.31623	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05600	0.01321
100.00000	2.00000	20000.00000	0.31623	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04850	0.01235
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04500	0.01191
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.03700	0.01085
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.00000	0.00000
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.30950	0.02657
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06000	0.01365
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32300	0.02687
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06400	0.01407
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.33800	0.02718
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05800	0.01343
500.00000	2.00000	20000.00000	0.00032	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.32600	0.02694
500.00000	2.00000	20000.00000	0.00032	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06250	0.01391
500.00000	2.00000	20000.00000	0.00046	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31400	0.02667
500.00000	2.00000	20000.00000	0.00046	0.00005	0.00005	1.05000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06250	0.01391
500.00000	2.00000	20000.00000	0.00068	0.00005	0.00050	1.05000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.33350	0.02709
