Theta	Demes	TotalKappa	migration	mutation	frequency	growth	s	r	z	RatioCapacities	RatioMigration	replicates	Rescue	Error
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.26500	0.02536
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.13900	0.01988
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.07100	0.01476
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.14000	0.01994
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.02250	0.00852
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.01750	0.00754
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.04800	0.01228
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.04600	0.01204
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.04450	0.01185
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.26100	0.02524
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.04300	0.01166
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.02850	0.00956
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.05450	0.01305
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.01100	0.00599
100.00000	2.00000	20000.00000	0.46416	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.00700	0.00479
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.16700	0.02143
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.31300	0.02665
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.42750	0.02843
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.97400	0.00915
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.99900	0.00182
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.27650	0.02570
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.99650	0.00339
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.76800	0.02426
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.05700	0.01332
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.35400	0.02748
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.51900	0.02871
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.52950	0.02868
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.10000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.34350	0.02729
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.99300	0.00479
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.97250	0.00940
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.08750	0.01624
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.06800	0.01447
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.12000	0.01867
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.16050	0.02109
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.25350	0.02500
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.20600	0.02324
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.09300	0.01669
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.68400	0.02672
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.04900	0.01241
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.02150	0.00834
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.09000	0.01645
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.10150	0.01735
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.08300	0.01585
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.98550	0.00687
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.17050	0.02161
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.05150	0.01270
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.64650	0.02747
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.03750	0.01092
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.00950	0.00557
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.06300	0.01396
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.09700	0.01701
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.12550	0.01904
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.18100	0.02213
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.13250	0.01948
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.07000	0.01466
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.14650	0.02032
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.03000	0.00980
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.01450	0.00687
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.04750	0.01222
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.04350	0.01172
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.03900	0.01113
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.23700	0.02444
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05700	0.01332
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.02250	0.00852
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.04400	0.01179
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.00650	0.00462
100.00000	2.00000	20000.00000	0.68129	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.00550	0.00425
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.19100	0.02259
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.34600	0.02734
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.43600	0.02850
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.99850	0.00222
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.29150	0.02612
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.86950	0.01936
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.06450	0.01412
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.58650	0.02830
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.84050	0.02104
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.76100	0.02451
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.10000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.56550	0.02849
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.10000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.99900	0.00182
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.17650	0.02191
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.05250	0.01282
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.10400	0.01754
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.14200	0.02006
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.26800	0.02545
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.22800	0.02411
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.09250	0.01665
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.98950	0.00586
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.06100	0.01375
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.01900	0.00785
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.12500	0.01901
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.12200	0.01881
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.09550	0.01689
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.10000	2000.00000	1.00000	0.00000
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.57600	0.02840
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.05500	0.01310
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.98650	0.00663
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.17200	0.02169
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.01150	0.00613
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.03650	0.01078
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.07500	0.01514
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.13450	0.01961
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.14150	0.02003
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.13750	0.01979
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.06300	0.01396
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.16100	0.02112
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.02950	0.00972
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.01100	0.00599
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.06800	0.01447
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.06800	0.01447
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.04950	0.01247
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.30300	0.02641
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.05650	0.01327
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.02650	0.00923
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.06550	0.01422
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.00800	0.00512
100.00000	2.00000	20000.00000	1.00000	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.00850	0.00528
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.07450	0.01509
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.08550	0.01607
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.06750	0.01442
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.06300	0.01396
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.06700	0.01437
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.04600	0.01204
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.03750	0.01092
500.00000	2.00000	20000.00000	0.00015	0.00005	0.00005	1.01000	1.00000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.04800	0.01228
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.38550	0.02797
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.37600	0.02784
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.35350	0.02747
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.39250	0.02806
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.40150	0.02817
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.36650	0.02769
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.38150	0.02791
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.37800	0.02787
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.38050	0.02790
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.29500	0.02621
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.30350	0.02642
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.29350	0.02617
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.31000	0.02658
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.31750	0.02675
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.31050	0.02659
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.33650	0.02715
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.33500	0.02712
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00050	1.01000	0.10000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.32200	0.02685
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.19100	0.02259
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.19150	0.02261
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.18750	0.02243
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.14450	0.02021
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.15250	0.02066
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.15950	0.02104
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.16300	0.02123
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.17250	0.02171
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.30000	0.02000	0.90000	0.90000	2000.00000	0.16100	0.02112
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.10000	2000.00000	0.09500	0.01685
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.50000	2000.00000	0.10550	0.01765
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.10000	0.90000	2000.00000	0.09400	0.01677
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.10000	2000.00000	0.07200	0.01485
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.50000	2000.00000	0.07900	0.01550
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.50000	0.90000	2000.00000	0.08200	0.01577
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.10000	2000.00000	0.08350	0.01590
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.50000	2000.00000	0.08950	0.01640
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00010	1.01000	0.50000	0.90000	0.02000	0.90000	0.90000	2000.00000	0.07750	0.01537
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.17000	0.02159
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.16850	0.02151
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.17450	0.02181
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.13750	0.01979
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.15150	0.02060
500.00000	2.00000	20000.00000	0.00022	0.00005	0.00005	1.01000	1.00000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.16000	0.02107
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.10000	2000.00000	0.36300	0.02763
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.50000	2000.00000	0.36300	0.02763
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.10000	0.90000	2000.00000	0.36450	0.02766
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.10000	2000.00000	0.36250	0.02763
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.50000	2000.00000	0.38550	0.02797
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.50000	0.90000	2000.00000	0.38000	0.02789
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.10000	2000.00000	0.39150	0.02805
500.00000	2.00000	20000.00000	0.00010	0.00005	0.00050	1.01000	0.10000	0.30000	0.02000	0.90000	0.50000	2000.00000	0.38200	0.02792
